SEASON,TEAM,OPPONENT,WIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
2024,NYK,PHX,1,2.012476724344809,1.6517792335813954,-0.35745069589776773,2.0451202394247767,1.661070515885968,0.61578126713032,1.510189397456022,0.26458717933826786,-0.19919039761117127,1.2566146276091044,-0.0762031644501353,-0.5124170584981719,-0.46446194338606667,0.9462557055625457,0.8501690702788197,-1.960752331399012,-0.08203320723939843,-1.1103371977679468
2024,NYK,WAS,1,1.6938424659139675,1.8433201125109175,0.3550279392315979,1.66346582150981,1.9182986647928493,0.761267126350923,1.6646691954642632,-0.9234776159834794,-1.332038303476078,1.4351414677771082,-0.8721320786551698,0.038253646119737715,-0.46446194338606667,2.333098846852561,-1.2299295677458528,-1.5577518522181875,-1.3755188122791548,-1.8255209879625087
2024,NYK,BKN,1,0.10067117375976095,0.3109930810747413,-0.07245924184602145,0.373110408559202,0.11770162244468042,0.761267126350923,-0.4148665469543626,-0.4143069894170163,-0.482402374077398,0.10610832430419231,-0.0762031644501353,0.5889243507376474,0.44068041611299436,1.540617051829695,-1.2299295677458528,0.054250064505111176,-1.8929130542950574,0.796819576084218
2024,NYK,BKN,1,0.8972568198368642,0.5025339600042633,-0.7849378769753871,1.1182452244884264,0.11770162244468042,0.4702954079097171,-0.21285450340512446,0.943481348093552,0.7920515200206222,0.4234893734917535,-0.606822440586825,0.5889243507376474,0.13896629627997403,-0.04434653821603676,-0.18988024873351655,0.4572505436859358,-0.08203320723939843,0.32003038262117683
2024,NYK,CHI,0,0.8175982552291539,1.2686974757223515,0.7825151203092173,0.7729388463748834,0.632157920258443,0.3248095486891141,0.5357783638655809,-0.9234776159834794,-0.6240083623105114,-1.1039069257233878,-0.0762031644501353,-0.6959739600374751,-0.6153190033025768,1.1443761543182622,-0.18988024873351655,-0.7517508938565381,0.4353610347765042,-0.6335480043049057
2024,NYK,PHI,1,-0.13830452006337005,0.5025339600042633,0.07003648517985167,0.463980508062766,-0.9112109731828446,-0.5481056066345036,-0.8307736954380881,-0.5840305316058373,-1.0488263270098515,1.5343230456482213,-0.606822440586825,0.9560381538162538,0.44068041611299436,1.1443761543182622,0.15680285760392887,0.054250064505111176,0.4353610347765042,-1.1103371977679468
2024,NYK,IND,0,0.6582811260137332,0.8856157178633074,-0.7849378769753871,1.5544217021055333,-1.4256672709966072,-1.4210207619581212,-0.9496043092905805,0.773757805904731,0.6504455317875089,0.36398042676908554,-0.606822440586825,-0.5124170584981719,-0.766176063219087,-0.4405874357274698,-0.8832464614084075,-0.7517508938565381,-0.08203320723939843,0.0816357858896562
2024,NYK,MIL,1,0.2599883029751816,0.3109930810747413,0.3550279392315979,0.08232609014779739,0.3749297713515617,1.6341822816745406,-0.6644108360445979,-0.24458344722819525,-0.482402374077398,0.6317706870210912,0.9850353878232441,0.038253646119737715,0.5915374760295046,1.9368579493411282,-0.18988024873351655,-0.7517508938565381,-1.6342159332871062,0.0816357858896562
2024,NYK,ATL,0,0.2599883029751816,-0.07208867678430281,-0.642442149949514,0.3549363886584892,2.432754962606612,1.7796681408951436,1.284411231136286,-0.9234776159834794,-1.0488263270098515,0.21520805996241685,-0.8721320786551698,0.038253646119737715,-0.46446194338606667,0.7481352568068292,-0.8832464614084075,0.054250064505111176,0.4353610347765042,-0.395153407573385
2024,NYK,HOU,0,-1.2535244245713146,-1.412874829290957,-0.07245924184602145,-1.4988136412142132,-0.3967546753690821,-0.9845631842963124,0.3931816272425892,0.09486363714944682,-0.19919039761117127,0.780543053827761,0.7197257497548992,-1.430201566194688,-0.766176063219087,-1.0349487819946193,-0.536563355070962,-0.3487504146757135,-0.8581245702632523,-0.395153407573385
2024,NYK,DET,1,1.2158910782677055,2.0348609914404396,1.7799852094903292,0.8456349259777345,1.4038423669790867,0.4702954079097171,1.3557095994477812,-1.9418188691164058,-1.7568562681754183,-1.768423497459846,0.4544161116865544,-0.14530325541956549,0.13896629627997403,1.1443761543182622,2.9302677083034925,-0.7517508938565381,-1.1168216912712037,-1.3487317944994675
2024,NYK,MIA,1,0.2599883029751816,-0.26362955571382485,-0.9274336040012602,0.3549363886584892,1.4038423669790867,0.761267126350923,1.0705161262017986,0.09486363714944682,-0.3407963858442846,1.2070238386735477,-0.8721320786551698,0.22181054765904093,-0.3136048834695565,0.9462557055625457,0.15680285760392887,-0.3487504146757135,-1.1168216912712037,-0.8719426010364263
2024,NYK,CLE,0,-0.6959144723173424,-0.26362955571382485,0.2125322122057248,-0.4447204869728725,-0.9112109731828446,-0.9845631842963124,-0.46239879249535976,-0.4143069894170163,-0.6240083623105114,0.5425072669370893,0.7197257497548992,-0.6959739600374751,-0.16274782355304632,-0.6387078844831863,0.15680285760392887,-0.7517508938565381,0.6940581557844555,0.32003038262117683
2024,NYK,IND,1,0.8175982552291539,0.5025339600042633,-0.642442149949514,1.0092011050841496,-0.13952652646220084,-1.1300490435169153,0.9992177578903029,0.943481348093552,0.9336575082537356,0.14578095545263758,0.18910647361820954,-0.3288601569588687,-0.16274782355304632,-1.2330692307503357,-0.8832464614084075,-0.3487504146757135,-0.599427449255301,-0.395153407573385
