SEASON,TEAM,OPPONENT,WIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,LAST_GAME_RESULT,HOME_GAME
2024,BOS,MIN,1,-0.4567099121428585,-0.8376170771269077,-0.21541144678409882,-0.7889483703913518,2.1745901233563028,3.086523934382261,0.1792743620361954,-0.9237690072263983,-1.049298254521586,0.21586756555938116,-0.6081990365075888,-0.3285075215107917,-0.6157713998480632,-0.04481211776893969,-0.8829771201106369,0.8584696833469089,-1.8936318275193509,0.7973361164479957,1.0,1
2024,BOS,WAS,1,-0.37704907328378484,-1.0291093097609112,-0.5003146145840532,-0.8071153772536112,-0.3977650741301665,1.6320350760359936,-1.4366654893293926,1.2843521425900193,1.3593028320163467,0.027382883108323937,-0.07742461265809213,-0.14501057919120103,-0.16322055179433922,-0.6389514065745802,1.1963531881125844,0.8584696833469089,-0.340941422714351,-0.15693985970741473,1.0,0
2024,BOS,CLE,1,0.5788809930250993,0.5028285513111168,-0.357863030684076,0.7915812266252125,2.4318256431049496,0.9047906468628598,2.1041438908687344,-1.263479953352001,-1.1909806713767588,-0.6372736286927726,-0.3428118245828405,-0.14501057919120103,-0.3140708344789139,1.3415128894442214,-1.2295321714811738,-0.35015436538104716,-0.08215968858018435,-0.15693985970741473,1.0,1
2024,BOS,TOR,1,1.0568460261795414,0.5028285513111168,1.4940075600156275,-0.4437752400084238,2.1745901233563028,3.8137683635553947,-0.18906486878978454,-0.07449164191239156,-0.48256858710089606,1.1582909778146662,0.9841242350409013,-1.0624952907891543,-0.3140708344789139,0.9454200302404612,-1.9226422742222475,0.4555950004375902,-1.117286625116851,0.0816291343314379,1.0,1
2024,BOS,BKN,1,2.0924369313474993,1.6517819471151378,0.6392980566157643,1.263923405043956,2.4318256431049496,1.6320350760359936,1.403111161232192,-0.07449164191239156,0.22584349717496657,-0.6967951073615275,0.45334981119140455,-0.14501057919120103,0.13848001357481007,1.935652178249862,-0.18986701736956307,0.4555950004375902,-1.6348500933851842,-0.63407784778512,0.0,0
2024,BOS,ATL,0,0.26023763758880464,-0.6461248444929042,-1.9248304535838252,0.7007461923139156,1.402883564110362,1.4865861902013668,0.4763221288313405,0.7747857234016151,0.6508907477404842,0.3646712622312674,-1.1389734603570856,-1.0624952907891543,-1.520873095955511,0.5493271710367008,-0.18986701736956307,0.052720317528271554,1.7293124503589823,-1.826922817979383,1.0,1
2024,BOS,MIL,1,0.021255121011583587,-1.2206015423949148,-0.357863030684076,-1.1159544939120205,1.660119083859009,2.2138306193745008,0.23868391539522443,1.1144966695272178,0.6508907477404842,1.0987694991459114,-0.6081990365075888,0.038486363128389635,-0.3140708344789139,0.35128074143482063,-0.8829771201106369,-1.1559037311996845,-0.340941422714351,-0.8726468418239726,1.0,0
2024,BOS,BKN,1,-0.37704907328378484,-0.4546326118589007,0.2119433049158328,-0.6436123154932768,0.3739414851157743,2.650177276878381,-1.1396177225342476,-0.2443471149751929,-0.48256858710089606,0.6325179162406644,-1.6697478842065823,0.2219833054479803,-0.7666216825326377,-0.44090497697270004,-0.18986701736956307,1.6642190491655462,-0.08215968858018435,-1.1112158358628252,0.0,1
2024,BOS,GSW,0,-0.058405717847490095,-0.6461248444929042,0.2119433049158328,-0.84344939097813,1.660119083859009,2.7956261627130075,-0.0940095834153381,-0.07449164191239156,-0.19920375339055102,0.31507003000730605,0.718737023116153,0.038486363128389635,0.44018057894395934,-0.6389514065745802,-0.8829771201106369,-0.7530290482903658,-0.340941422714351,-0.3955088537462673,1.0,1
2024,BOS,ATL,1,0.8178635096023203,1.2687974818471308,1.4940075600156275,0.30107204134420945,1.402883564110362,2.9410750485476345,-0.39105735021048255,-1.4333354264148024,-1.3326630882319312,-0.8555190504782073,0.18796259926665623,0.955971074726343,0.8927314269976833,0.35128074143482063,2.582573393594732,0.8584696833469089,-0.340941422714351,-1.3497848299016777,1.0,0
2024,BOS,CHA,1,0.021255121011583587,-1.0291093097609112,-0.9276693662839848,-0.5346102743197206,0.8884125246130682,2.504728391043754,-0.6168136529747928,1.2843521425900193,0.7925731645956566,1.1384504849250814,-0.6081990365075888,0.40548024776757097,-0.012370269109764577,-0.44090497697270004,-1.2295321714811738,-0.35015436538104716,0.4354037796881489,-0.63407784778512,1.0,0
2024,BOS,CHA,1,0.8975243484613941,-0.07164814659089369,-0.357863030684076,0.15573598644613446,0.11670596536712735,1.0502395326974865,-0.5930498316311813,1.9637740348412245,1.7843500825818643,0.5035547124583621,0.18796259926665623,-0.695501406149973,-0.4649211171634885,-0.8369978361764603,1.5429082394831213,0.052720317528271554,-0.8585048909826843,-1.5883538239405304,0.0,0
2024,BOS,IND,0,1.5348110593339834,0.5028285513111168,2.9185233990153994,-1.1704555144987976,1.660119083859009,3.2319728202168876,-0.31976588617964774,1.2843521425900193,1.2176204151611743,0.2753890442281361,2.045673082739895,-0.14501057919120103,1.043581709682258,-0.44090497697270004,1.1963531881125844,0.052720317528271554,0.17662204555398228,-0.15693985970741473,1.0,0
2024,BOS,MIL,1,0.49922015416602566,0.3113363186771133,-0.21541144678409882,0.46457510310454375,1.402883564110362,1.7774839618706204,0.27432964741064186,-0.41420258803799426,-0.48256858710089606,0.10674485466666382,-1.6697478842065823,0.038486363128389635,-0.9174719652172124,-0.24285854737081985,-0.8829771201106369,0.052720317528271554,-0.340941422714351,-0.3955088537462673,1.0,1
