SEASON,TEAM,OPPONENT,WIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,LAST_GAME_RESULT,HOME_GAME
2024,CHI,MEM,0,1.4551502204749098,1.4602897144811344,1.2091043922156732,0.6644121785893968,1.660119083859009,1.0502395326974865,1.0941814837652417,-0.5840580611007956,-0.48256858710089606,-0.40910796046254544,-0.07742461265809213,-1.6129861177479263,-1.3700228132709364,0.7473736006385809,-1.2295321714811738,1.2613443662562276,-0.5997231568485176,-1.3497848299016777,1.0,1
2024,CHI,ATL,1,1.8534544147702783,1.4602897144811344,-0.357863030684076,1.8452676246362538,1.660119083859009,1.1956884185321133,0.9753623770471836,0.2652193042132111,-0.19920375339055102,1.2574934422625912,-1.4043606722818338,0.40548024776757097,-0.4649211171634885,2.133698607851742,0.1566880340009738,2.067093732074865,1.4705307162248156,-0.63407784778512,0.0,1
2024,CHI,MIL,0,-0.5363707510019322,-0.07164814659089369,-0.07295986288412161,-0.044101089038717615,1.145648044361715,1.4865861902013668,0.21492009405161283,-1.773046372540405,-2.1827575893629665,2.199916854517876,-1.4043606722818338,-1.0624952907891543,-1.6717233786400856,-0.04481211776893969,-0.18986701736956307,-1.1559037311996845,0.17662204555398228,0.7973361164479957,1.0,0
2024,CHI,DET,1,0.7382026707432467,0.5028285513111168,0.35439488881581,0.28290503448195004,2.6890611628535965,1.6320350760359936,1.6645131960119197,-1.0936244802891997,-1.1909806713767588,0.07698411533228637,-0.07742461265809213,0.40548024776757097,0.2893302962593847,0.5493271710367008,-1.5760872228517107,0.052720317528271554,-0.8585048909826843,-0.8726468418239726,0.0,0
2024,CHI,HOU,0,-0.4567099121428585,-1.0291093097609112,2.633620231215445,-2.405811981132434,0.3739414851157743,3.086523934382261,-1.305964471939529,0.6049302503388139,-0.05752133653537849,1.7535057645022143,0.718737023116153,0.038486363128389635,0.44018057894395934,0.15323431183294048,0.1566880340009738,0.8584696833469089,-0.08215968858018435,0.3201981283702905,0.0,1
2024,CHI,CLE,0,1.0568460261795414,0.6943207839451203,-0.07295986288412161,0.7734142197629531,1.9173546036076559,1.0502395326974865,1.3793473398885805,-0.2443471149751929,-0.34088617024572354,0.21586756555938116,-1.9351350961313305,-0.14501057919120103,-1.2191725305863617,1.3415128894442214,-0.18986701736956307,-0.35015436538104716,0.9529672479564822,0.0816291343314379,1.0,0
2024,CHI,NYK,1,0.8975243484613941,0.5028285513111168,-0.9276693662839848,1.2457563981816968,0.3739414851157743,0.1775462176897261,0.34562111144147667,0.7747857234016151,0.6508907477404842,0.3646712622312674,-0.8735862484323371,-0.14501057919120103,-0.6157713998480632,1.1434664598423412,0.8497981367420476,0.4555950004375902,1.2117489820906489,-0.63407784778512,0.0,0
2024,CHI,CLE,0,0.021255121011583587,0.3113363186771133,-0.21541144678409882,0.46457510310454375,0.3739414851157743,0.4684439893589796,0.09610098733355478,-0.753913534163597,-0.9076158376664136,0.3448307693416824,-0.6081990365075888,1.6899588440047058,1.043581709682258,0.15323431183294048,-0.18986701736956307,0.052720317528271554,1.7293124503589823,-0.63407784778512,1.0,1
2024,CHI,ATL,1,0.9771851873204678,0.8858130165791238,0.4968464727157872,0.5735771442781,0.11670596536712735,0.6138928751936064,-0.31976588617964774,0.43507477727601246,0.08416108031979404,0.9102848166948541,0.718737023116153,0.038486363128389635,0.44018057894395934,0.9454200302404612,1.5429082394831213,0.4555950004375902,0.9529672479564822,-0.3955088537462673,0.0,0
2024,CHI,MIN,0,0.49922015416602566,1.0773052492131274,-0.07295986288412161,1.1912553775949186,0.6311770048644212,0.1775462176897261,0.6783146102520385,-1.263479953352001,-1.049298254521586,-1.1035252115980183,-0.07742461265809213,-2.1634769447066984,-1.8225736613246604,0.9454200302404612,0.5032430853715107,-0.35015436538104716,-0.08215968858018435,0.0816291343314379,0.0,1
2024,CHI,DAL,0,-1.0939966230154479,-1.0291093097609112,-0.357863030684076,-0.8979504115649081,-0.14052955438151957,1.0502395326974865,-0.8782156877545205,-0.41420258803799426,0.08416108031979404,-1.2523289082699056,0.9841242350409013,0.5889771900871617,1.043581709682258,-0.04481211776893969,0.1566880340009738,-1.1559037311996845,2.2468759186273157,-0.63407784778512,0.0,0
2024,CHI,UTA,0,1.0568460261795414,0.6943207839451203,0.9242012244157188,0.10123496585935635,0.3739414851157743,0.32299510352435284,0.21492009405161283,0.7747857234016151,0.3675259140301391,1.0094872811427789,-0.07742461265809213,-1.4294891754283356,-1.2191725305863617,2.133698607851742,-0.18986701736956307,0.8584696833469089,-1.117286625116851,0.7973361164479957,0.0,1
2024,CHI,BKN,0,-0.058405717847490095,-0.6461248444929042,-0.07295986288412161,-0.6617793223555363,1.145648044361715,1.34113730436674,0.30997537942605924,0.2652193042132111,0.22584349717496657,0.13650559400104129,-0.07742461265809213,0.038486363128389635,-0.012370269109764577,-0.24285854737081985,-0.8829771201106369,-0.7530290482903658,0.6941855138223156,-1.1112158358628252,1.0,0
2024,CHI,ORL,1,-0.855014106438227,-1.0291093097609112,-0.6427661984840304,-0.7162803429423144,0.11670596536712735,-0.1133515539795274,0.26244773673883603,-0.07449164191239156,0.3675259140301391,-0.9745620078157161,-0.3428118245828405,2.056952728643887,1.4961325577359819,-0.44090497697270004,-0.5364220687401,-1.1559037311996845,0.17662204555398228,-0.8726468418239726,1.0,1
