SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,WIN,Points_Per_Game,OPPONENT_TEAM_ID,HOME_GAME,LAST_GAME_RESULT
22024,5,DAL,Dallas Mavericks,0022400033,2024-11-22,DAL @ DEN,W,239,1.4771859207022386,1.2647198867569789,0.8498678090068339,0.7665572461329946,0.8057959893993469,0.8169938253292636,0.2015786240830238,0.2820159912644791,0.20606533145315542,0.2150892336983343,0.03250474760191523,0.22367272951654904,0.20632509294210818,0.20604301647505013,1.0097847757216696,0.0017947759826136167,-0.37021541383099005,0.01365391254237165,3.0,1,103.04382259767688,6,0,0.0
22024,5,DAL,Dallas Mavericks,0022400024,2024-11-19,DAL vs. NOP,W,239,2.1166172329409156,1.76099322239986,1.187937507427857,1.0398832611851507,1.6930707020864033,1.1832929416854425,0.7400022982245107,0.13105037578665257,-0.03749611927374208,0.4354338997885642,0.49196665915055693,0.5753702610794347,0.7908989215365636,0.5588653758678152,1.3363560758112911,0.755219122132848,-0.8408092649339393,-1.4172692201732193,41.0,1,103.04382259767688,3,1,1.0
22024,5,DAL,Dallas Mavericks,0022400242,2024-11-17,DAL @ OKC,W,240,1.3350900735380882,0.2721732154712168,0.06103851269111281,0.27115384385096164,1.0276146675711109,0.8169938253292636,0.4445258916834506,1.6407065305649176,1.3020918597241942,0.765950898923908,1.4108904822478405,0.7512190268608774,1.5216162072796329,-0.852424061703245,-1.2762143249056805,0.0017947759826136167,0.3356753628234339,-0.39518126823351146,2.0,1,103.04382259767688,23,0,1.0
22024,5,DAL,Dallas Mavericks,0022400232,2024-11-16,DAL vs. SAS,W,240,0.5535629141352607,0.9338709963283914,1.187937507427857,0.13449083632488457,0.36215863305581875,1.1832929416854425,-0.5338293210858361,-0.7747433170803063,-0.8899611968178833,0.2150892336983343,0.26223570337623603,1.6304628557680916,1.5216162072796329,0.5588653758678152,0.35664217554242666,0.755219122132848,-0.1349184882795154,-0.8040164490093946,17.0,1,103.04382259767688,22,1,1.0
22024,5,DAL,Dallas Mavericks,0022400228,2024-11-14,DAL @ UTA,L,240,0.7667066848814864,0.7684465511140978,0.17372841216478724,0.7836401220737542,1.2494333457428752,1.9158911743978,-0.20552220270688085,-0.6237777016024798,-0.6463997460909857,-0.06534943223468564,-0.19722620817240563,-2.0623612256422077,-1.8396833071384855,0.38245419617143267,1.0097847757216696,1.8853556413581998,0.5709722883749084,-0.8040164490093946,-2.0,0,103.04382259767688,25,0,1.0
22024,5,DAL,Dallas Mavericks,0022400007,2024-11-12,DAL @ GSW,L,240,1.0508983792097872,0.9338709963283914,0.06103851269111281,1.09113188900743,1.0276146675711109,1.4580172789525765,-0.10046392482561503,-0.1708808551690004,-0.1592768446371908,-0.06534943223468564,-0.8864190754953681,0.22367272951654904,-0.3782487356523471,0.5588653758678152,-0.6230717247264377,-1.5050539163178553,0.5709722883749084,0.21807150293031322,-3.0,0,103.04382259767688,7,0,0.0
22024,5,DAL,Dallas Mavericks,0022400208,2024-11-10,DAL @ DEN,L,240,1.2640421499560128,1.5955687771855662,0.7371779095331594,1.2448777724742675,0.8057959893993469,1.3664424998635316,-0.23835291454477642,-0.7747433170803063,-0.7681804714544345,-0.19555309856073058,-0.42695716394672645,0.22367272951654904,-0.08596182135511947,1.0880989149569626,-0.29650042463681625,0.0017947759826136167,-1.076106190485414,-1.0084340393973361,-2.0,0,103.04382259767688,6,0,0.0
22024,5,DAL,Dallas Mavericks,0022400190,2024-11-08,DAL vs. PHX,L,239,0.7667066848814864,0.4375976606855105,-0.3897210852035849,0.9032202536590725,1.0276146675711109,1.3664424998635316,-0.04136864351740303,0.13105037578665257,-0.4028382953640883,1.5271415635992478,-0.8864190754953681,0.047823963735106244,-0.5243921928009609,-0.852424061703245,-0.9496430248160592,-1.5050539163178553,-0.8408092649339393,0.01365391254237165,-1.0,0,103.04382259767688,19,1,0.0
22024,5,DAL,Dallas Mavericks,0022400176,2024-11-06,DAL vs. CHI,W,241,1.1929942263739377,1.0992954415426852,1.0752476079541828,0.40781685137703966,1.2494333457428752,1.8243163953087551,-0.15299306376624794,-0.32184647064682687,-0.5246190207275371,0.5355905661932141,-0.6566881197210473,1.278765324205206,0.6447554643879497,1.7937436337424928,1.0097847757216696,-0.3749173970925036,0.10037843727195926,-0.599598858621453,20.0,1,103.04382259767688,4,1,0.0
22024,5,DAL,Dallas Mavericks,0022400165,2024-11-04,DAL vs. IND,L,240,1.7613776150305396,1.2647198867569789,0.6244880100594851,0.9715517574221115,1.9148893802581675,1.641166837130666,0.5101873153592418,0.13105037578665257,-0.03749611927374208,0.4354338997885642,-1.5756119428183306,0.3995214952979918,-0.6705356499495749,1.0880989149569626,-1.2762143249056805,-0.7516295701676208,-1.546700041588363,-0.8040164490093946,-7.0,0,103.04382259767688,17,1,1.0
22024,5,DAL,Dallas Mavericks,0022400153,2024-11-03,DAL vs. ORL,W,240,0.41146706697111024,0.6030221058998041,0.17372841216478724,0.5786456107846372,0.8057959893993469,1.274867720774487,-0.1726914908689853,-0.7747433170803063,-0.2810575700006396,-1.4775584285402492,0.03250474760191523,1.8063116215495345,1.5216162072796329,0.38245419617143267,0.030070875452805217,0.0017947759826136167,0.8062692139263832,0.01365391254237165,23.0,1,103.04382259767688,16,1,0.0
