SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,WIN,Points_Per_Game,OPPONENT_TEAM_ID,HOME_GAME,LAST_GAME_RESULT
22024,3,NOP,New Orleans Pelicans,0022400032,2024-11-22,NOP vs. GSW,L,241,0.41146706697111024,0.4375976606855105,0.9625577084805083,-0.24133243437183005,1.2494333457428752,1.9158911743978,-0.20552220270688085,-0.7747433170803063,-0.4028382953640883,-1.2071354292476941,0.26223570337623603,-0.1280248020463366,0.06018163579349437,0.9116877352605802,0.6832134756320482,1.5086434682830825,-1.3114031160368884,0.6269066837061964,-4.0,0,100.81849148418492,7,1,0.0
22024,3,NOP,New Orleans Pelicans,0022400252,2024-11-20,NOP @ CLE,L,240,-0.15691632168549152,0.10674877025692313,0.9625577084805083,-0.6171557050685447,0.36215863305581875,1.1832929416854425,-0.5338293210858361,-0.7747433170803063,-0.4028382953640883,-1.2071354292476941,0.9514285706991986,-1.1831173967349935,-0.3782487356523471,0.0296318367786676,0.35664217554242666,-0.7516295701676208,-0.8408092649339393,-2.2349395817249857,-28.0,0,100.81849148418492,2,0,0.0
22024,3,NOP,New Orleans Pelicans,0022400024,2024-11-19,NOP @ DAL,L,240,-0.7963476339241686,-1.2166467914574262,-0.6151008841509337,-1.078393355469057,1.0276146675711109,1.274867720774487,0.030858922525966857,-0.1708808551690004,-0.5246190207275371,1.0063268982950682,-1.116150031269689,-0.1280248020463366,-0.8166791070981887,-0.6760128820068625,0.35664217554242666,-0.3749173970925036,1.5121599905808072,0.01365391254237165,-41.0,0,100.81849148418492,5,0,0.0
22024,3,NOP,New Orleans Pelicans,0022400231,2024-11-16,NOP vs. LAL,L,242,-0.22796424526756676,-0.5549490106002516,-0.05165138678256162,-0.6513214569500642,1.0276146675711109,1.000143383507353,0.2606739053912358,-0.1708808551690004,-0.2810575700006396,0.2651675669006593,1.4108904822478405,0.22367272951654904,1.0831858358337914,0.20604301647505013,-0.29650042463681625,-0.3749173970925036,0.5709722883749084,-0.599598858621453,-5.0,0,100.81849148418492,10,1,0.0
22024,3,NOP,New Orleans Pelicans,0022400017,2024-11-15,NOP vs. DEN,W,241,-0.08586839810341632,-0.22410012017166422,0.39910821111213607,-0.6000728291277849,1.0276146675711109,1.5495920580416211,-0.16612534850140617,-0.47281208612465336,-0.8899611968178833,1.326828230789948,1.1811595264735195,1.4546140899866487,1.9600465787254744,-0.3231905226140974,-1.2762143249056805,0.0017947759826136167,-0.1349184882795154,-1.8261044009491025,7.0,1,100.81849148418492,6,1,0.0
22024,3,NOP,New Orleans Pelicans,0022400221,2024-11-13,NOP @ OKC,L,239,-1.0094914046703944,-0.7203734558145453,0.28641831163846165,-1.1125591073505767,0.5839773112275829,1.7327416162197107,-0.6323214565995228,-1.227640163513786,-1.011741922181332,-1.0969630962025791,2.1000833495708027,1.102916558423763,2.252333493022702,-0.3231905226140974,-1.602785624995302,-0.3749173970925036,1.9827538416837565,-1.4172692201732193,-18.0,0,100.81849148418492,23,0,1.0
22024,3,NOP,New Orleans Pelicans,0022400214,2024-11-11,NOP vs. BKN,L,239,0.19832329622488457,0.6030221058998041,1.187937507427857,-0.22424955843107028,0.8057959893993469,1.0917181625963976,-0.04136864351740303,-1.227640163513786,-1.6206455489985756,1.607266896722968,0.49196665915055693,0.047823963735106244,0.35246855009072203,1.440921274349728,1.6629273759009127,-0.3749173970925036,-1.076106190485414,-1.4172692201732193,-2.0,0,100.81849148418492,14,1,0.0
22024,3,NOP,New Orleans Pelicans,0022400186,2024-11-08,NOP @ ORL,L,240,-1.0094914046703944,-1.0512223462431325,0.06103851269111281,-1.3517193705212132,0.8057959893993469,1.1832929416854425,-0.10703006719319415,-0.7747433170803063,-1.011741922181332,0.6758098991597229,-1.3458809870440098,-1.0072686309535506,-1.6935398499898717,-0.852424061703245,0.6832134756320482,-1.5050539163178553,0.10037843727195926,-0.599598858621453,-27.0,0,100.81849148418492,16,0,0.0
22024,3,NOP,New Orleans Pelicans,0022400175,2024-11-06,NOP vs. CLE,L,240,1.4061379971201633,0.6030221058998041,0.5117981105858105,0.2882367197917214,1.4712520239146394,0.8169938253292636,0.9304204268843046,0.8858784531757852,0.32784605681660417,1.366890897351808,-0.8864190754953681,-1.0072686309535506,-1.401252935692644,-0.3231905226140974,0.030070875452805217,1.1319312952079652,-1.3114031160368884,-1.621686810561161,-9.0,0,100.81849148418492,2,1,0.0
22024,3,NOP,New Orleans Pelicans,0022400164,2024-11-04,NOP vs. POR,L,241,-0.15691632168549152,-0.058675674957370534,0.06103851269111281,-0.13883517872727152,0.8057959893993469,1.5495920580416211,-0.34997733479362136,-0.7747433170803063,-1.1335226475447808,1.186608897823438,-0.42695716394672645,-1.1831173967349935,-1.2551094785440302,0.20604301647505013,-0.9496430248160592,-0.7516295701676208,-0.6055123393824646,-0.39518126823351146,-18.0,0,100.81849148418492,20,1,0.0
