SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,WIN,Points_Per_Game,OPPONENT_TEAM_ID,HOME_GAME,LAST_GAME_RESULT
42001,29,CHH,Charlotte Hornets,0040100205,2002-05-15,CHH @ NJN,L,240,-0.5121559395958677,-1.2166467914574262,-0.6151008841509337,-1.078393355469057,-0.3032974014594736,-0.28190352373927285,-0.04136864351740303,1.3387752996092646,2.0327762119048867,-0.8966497633932793,0.9514285706991986,-0.1280248020463366,0.49861200723933585,-1.0288352413996276,-0.6230717247264377,-0.7516295701676208,0.3356753628234339,2.875500177973554,-8.0,0,99.92635788070643,29,0,1.0
42001,29,CHH,Charlotte Hornets,0040100204,2002-05-12,CHH vs. NJN,L,240,-1.6489227169090714,-1.8783445723146008,-1.178550381519306,-1.5396310058695706,-0.5251160796312376,0.26754515079499536,-0.9803270020812155,0.2820159912644791,0.9367496836338478,-1.2071354292476941,-1.116150031269689,0.3995214952979918,-0.3782487356523471,-0.6760128820068625,1.3363560758112911,3.015492160583551,-0.37021541383099005,1.0357418644820795,-10.0,0,99.92635788070643,29,1,0.0
42001,29,CHH,Charlotte Hornets,0040100203,2002-05-09,CHH vs. NJN,W,239,0.9088025320456369,0.4375976606855105,-0.953170582571957,1.4840380356449043,-0.5251160796312376,-0.7397774191844964,0.3985628951103972,1.489740915087091,1.4238725850876428,0.27518323354112423,0.26223570337623603,0.22367272951654904,0.35246855009072203,0.38245419617143267,1.0097847757216696,1.1319312952079652,0.10037843727195926,0.8313242740941379,18.0,1,99.92635788070643,29,1,0.0
42001,29,CHH,Charlotte Hornets,0040100202,2002-05-07,CHH @ NJN,L,240,-1.0094914046703944,-0.7203734558145453,-0.16434128625623604,-0.7709015885353825,-0.3032974014594736,-0.4650530819173623,0.3000707595967105,-0.6237777016024798,0.08428460608970666,-1.798059761035129,1.1811595264735195,-0.6555710993906649,0.20632509294210818,-1.5580687804887752,-0.9496430248160592,1.5086434682830825,-0.1349184882795154,1.0357418644820795,-14.0,0,99.92635788070643,29,0,1.0
42001,29,CHH,Charlotte Hornets,0040100201,2002-05-05,CHH @ NJN,L,241,-0.6542517867600182,-0.38952456538595787,0.9625577084805083,-1.1808906111136155,-0.3032974014594736,-0.556627861006407,0.5101873153592418,-0.47281208612465336,-0.7681804714544345,0.856091898688093,0.9514285706991986,-1.0072686309535506,-0.2321052785037333,-0.3231905226140974,1.6629273759009127,1.5086434682830825,0.10037843727195926,1.240159454870021,-6.0,0,99.92635788070643,29,0,0.0
42001,29,CHH,Charlotte Hornets,0040100134,2002-04-30,CHH @ ORL,W,241,-0.014820474521341097,-0.38952456538595787,-0.7277907836246083,0.13449083632488457,-0.3032974014594736,-0.8313521982735411,1.422881104452738,0.8858784531757852,0.9367496836338478,0.01477590088903433,0.7216976149248777,0.9270677926423203,1.2293292929824053,-0.49960170231047996,0.6832134756320482,0.0017947759826136167,-0.37021541383099005,0.6269066837061964,17.0,1,99.92635788070643,16,0,0.0
42001,29,CHH,Charlotte Hornets,0040100133,2002-04-27,CHH @ ORL,W,264,0.5535629141352607,0.10674877025692313,0.6244880100594851,-0.3779954418979081,-0.5251160796312376,-0.7397774191844964,0.3985628951103972,1.3387752996092646,1.3020918597241942,0.2150892336983343,0.9514285706991986,0.9270677926423203,1.375472750131019,-0.49960170231047996,0.030070875452805217,-0.3749173970925036,-0.8408092649339393,1.4445770452579625,10.0,1,99.92635788070643,16,0,1.0
42001,29,CHH,Charlotte Hornets,0040100132,2002-04-23,CHH vs. ORL,L,265,0.056227449060734125,-0.7203734558145453,-0.3897210852035849,-0.6000728291277849,-0.7469347578030018,-0.7397774191844964,-0.25805134164751375,1.9426377615205705,2.0327762119048867,0.05483856745089432,0.03250474760191523,0.5753702610794347,0.49861200723933585,-0.1467793429177149,0.35664217554242666,0.37850694905773075,-0.37021541383099005,1.240159454870021,-8.0,0,99.92635788070643,16,1,1.0
42001,29,CHH,Charlotte Hornets,0040100131,2002-04-20,CHH vs. ORL,W,240,-1.577874793326996,-1.5474956818860133,-0.05165138678256162,-1.8983714006255252,-0.3032974014594736,-0.7397774191844964,1.0551771318683079,-0.32184647064682687,-0.2810575700006396,-0.1755217652798006,1.870352393796482,0.047823963735106244,1.2293292929824053,-0.852424061703245,-0.6230717247264377,1.5086434682830825,-0.37021541383099005,-0.1907636778455699,1.0,1,99.92635788070643,16,1,0.0
22001,29,CHH,Charlotte Hornets,0020101177,2002-04-17,CHH vs. CHI,W,241,0.6956587612994112,0.10674877025692313,-0.16434128625623604,0.27115384385096164,-1.1905721141465297,-1.0145017564516305,-1.2889356933574336,2.093603376998397,1.9109954865414378,0.48551223299088925,1.1811595264735195,-1.5348149282978791,-0.5243921928009609,0.38245419617143267,1.6629273759009127,-0.3749173970925036,-0.1349184882795154,-0.1907636778455699,6.0,1,99.92635788070643,4,1,1.0
